date,sleep_hours,work_hours,screen_time,tasks_planned,tasks_completed,exercise_minutes,break_minutes,meetings,social_media_minutes,mood_score,previous_productivity,productivity_score,task_completion_rate,disruption_risk
2112-03-01,9.4,0.9,1.0,7,2,0,22,4,5.0,8,73.72,81.02,0.29,LOW
2112-03-02,7.0,7.5,7.2,8,4,60,29,0,73.0,8,81.02,62.33,0.5,MEDIUM
2112-03-03,7.3,6.6,7.4,2,0,0,109,1,45.0,2,62.33,27.89,0.0,HIGH
2112-03-04,10.0,8.8,5.6,4,1,90,80,5,70.0,8,27.89,86.48,0.25,LOW
2112-03-05,6.0,5.6,7.3,6,2,0,112,2,32.0,2,86.48,38.02,0.33,HIGH
2112-03-06,8.0,7.5,2.7,3,2,0,71,2,37.0,3,38.02,51.85,0.67,HIGH
2112-03-07,5.8,8.4,3.2,6,4,60,37,0,57.0,7,51.85,71.15,0.67,MEDIUM
2112-03-08,7.5,6.0,4.1,8,7,0,110,1,108.0,8,71.15,75.56,0.88,LOW
2112-03-09,7.3,6.7,1.4,3,2,0,81,2,49.0,2,75.56,70.76,0.67,HIGH
2112-03-10,8.2,6.3,8.6,5,4,0,45,4,53.0,1,70.76,47.5,0.8,HIGH
2112-03-11,8.8,2.8,5.0,8,7,45,100,3,78.0,8,47.5,73.69,0.88,LOW
2112-03-12,6.1,6.8,2.4,1,0,30,83,1,50.0,10,73.69,63.94,0.0,MEDIUM
2112-03-13,9.1,4.1,1.1,2,1,60,106,0,15.0,7,63.94,85.85,0.5,LOW
2112-03-14,9.2,4.3,3.5,2,1,30,83,3,3.0,9,85.85,87.23,0.5,LOW
2112-03-15,6.6,7.0,5.7,6,2,30,106,1,54.0,5,87.23,51.33,0.33,MEDIUM
2112-03-16,7.0,8.6,2.6,6,4,30,76,0,71.0,5,51.33,73.52,0.67,MEDIUM
2112-03-17,6.3,7.6,5.6,5,1,15,16,4,36.0,9,73.52,69.84,0.2,MEDIUM
2112-03-18,6.5,7.2,4.3,9,5,30,39,3,71.0,1,69.84,39.49,0.56,HIGH
2112-03-19,5.2,6.7,6.6,1,0,60,110,3,0.0,6,39.49,45.26,0.0,MEDIUM
2112-03-20,8.2,7.7,1.5,5,1,0,99,0,0.0,8,45.26,84.12,0.2,LOW
2112-03-21,4.0,9.4,1.0,5,4,30,13,3,98.0,3,84.12,63.2,0.8,HIGH
2112-03-22,6.0,4.8,7.3,6,3,0,105,5,47.0,8,63.2,50.36,0.5,MEDIUM
2112-03-23,6.9,4.9,3.2,8,3,90,41,0,62.0,8,50.36,74.14,0.38,LOW
2112-03-24,8.9,7.5,11.0,2,1,0,24,2,10.0,5,74.14,54.47,0.5,HIGH
2112-03-25,6.2,2.6,2.1,9,6,0,48,4,87.0,1,54.47,51.79,0.67,HIGH
2112-03-26,7.6,5.8,8.0,3,0,0,57,1,65.0,1,51.79,32.5,0.0,HIGH
2112-03-27,6.9,6.5,8.7,8,6,0,83,5,92.0,10,32.5,60.24,0.75,HIGH
2112-03-28,8.4,4.9,3.5,2,1,60,15,0,36.0,1,60.24,61.93,0.5,HIGH
2112-03-29,7.6,2.2,6.5,8,7,15,27,0,60.0,9,61.93,63.45,0.88,MEDIUM
2112-03-30,8.2,8.8,4.5,2,1,0,29,5,41.0,8,63.45,72.56,0.5,LOW
2112-03-31,6.2,4.8,7.5,5,3,0,65,3,46.0,8,72.56,57.14,0.6,MEDIUM
2112-04-01,5.5,4.9,3.5,5,2,30,30,3,83.0,2,57.14,43.56,0.4,HIGH
2112-04-02,7.6,8.7,6.1,6,4,0,108,5,120.0,9,43.56,77.54,0.67,MEDIUM
2112-04-03,6.3,0.1,3.5,4,3,45,61,5,103.0,10,77.54,70.21,0.75,MEDIUM
2112-04-04,7.0,9.0,10.4,7,2,0,98,0,0.0,10,70.21,44.15,0.29,HIGH
2112-04-05,7.5,10.5,7.4,2,0,60,88,1,0.0,7,44.15,67.88,0.0,MEDIUM
2112-04-06,8.9,4.2,4.6,4,1,90,119,3,46.0,3,67.88,54.21,0.25,HIGH
2112-04-07,8.2,5.0,8.1,1,0,0,80,3,69.0,1,54.21,22.89,0.0,HIGH
2112-04-08,6.0,7.0,3.7,7,4,30,112,5,105.0,9,22.89,82.54,0.57,MEDIUM
2112-04-09,5.3,6.5,5.7,3,1,15,14,1,18.0,7,82.54,53.54,0.33,MEDIUM
2112-04-10,9.6,8.0,5.0,6,2,0,39,1,112.0,8,53.54,69.04,0.33,LOW
2112-04-11,4.6,7.0,6.2,1,0,30,105,4,29.0,7,69.04,40.09,0.0,HIGH
2112-04-12,6.3,7.7,6.0,5,1,0,95,3,20.0,3,40.09,47.26,0.2,HIGH
2112-04-13,8.0,12.0,2.7,4,2,45,61,4,77.0,6,47.26,81.79,0.5,LOW
2112-04-14,9.5,2.8,7.7,2,0,30,83,5,71.0,6,81.79,48.06,0.0,MEDIUM
2112-04-15,6.7,8.7,3.1,2,1,0,31,3,60.0,9,48.06,82.67,0.5,LOW
2112-04-16,7.0,9.0,6.7,2,1,15,47,5,102.0,2,82.67,44.22,0.5,HIGH
2112-04-17,5.7,3.8,7.6,2,0,0,96,5,43.0,4,44.22,29.96,0.0,MEDIUM
2112-04-18,7.2,4.4,9.0,8,2,60,92,3,21.0,9,29.96,52.94,0.25,HIGH
2112-04-19,5.3,7.0,8.5,6,1,90,51,0,56.0,6,52.94,41.4,0.17,HIGH
2112-04-20,5.9,3.5,1.9,6,4,30,32,0,123.0,9,41.4,67.13,0.67,MEDIUM
2112-04-21,8.1,4.8,8.7,9,5,0,31,1,27.0,4,67.13,46.28,0.56,HIGH
2112-04-22,6.3,6.5,6.1,3,1,30,114,3,78.0,6,46.28,52.72,0.33,MEDIUM
2112-04-23,8.4,4.6,2.5,2,0,45,106,4,97.0,10,52.72,73.63,0.0,LOW
2112-04-24,6.8,5.5,1.9,5,3,0,32,2,91.0,5,73.63,69.72,0.6,MEDIUM
2112-04-25,4.9,4.3,1.0,9,2,60,82,2,50.0,1,69.72,37.96,0.22,HIGH
2112-04-26,8.8,4.1,1.0,6,3,30,108,1,84.0,1,37.96,57.8,0.5,HIGH
2112-04-27,5.0,6.9,2.2,1,0,0,10,5,133.0,4,57.8,42.38,0.0,MEDIUM
2112-04-28,6.1,5.8,1.0,3,1,0,95,1,93.0,2,42.38,48.09,0.33,HIGH
2112-04-29,6.7,6.2,4.9,3,1,45,34,4,0.0,4,48.09,51.91,0.33,MEDIUM
2112-04-30,8.5,7.4,3.2,4,3,60,90,3,13.0,4,51.91,82.31,0.75,MEDIUM
2112-05-01,6.2,6.4,6.8,1,0,0,20,3,60.0,1,82.31,24.32,0.0,HIGH
2112-05-02,5.6,5.3,8.7,7,3,0,109,4,40.0,5,24.32,34.25,0.43,HIGH
2112-05-03,7.2,4.2,4.3,3,2,0,55,3,65.0,2,34.25,47.99,0.67,HIGH
2112-05-04,6.7,6.9,1.0,2,1,15,119,2,125.0,2,47.99,58.63,0.5,HIGH
2112-05-05,6.3,10.0,3.0,1,0,60,18,0,46.0,2,58.63,56.12,0.0,HIGH
2112-05-06,7.3,7.8,4.3,8,5,90,108,1,87.0,6,56.12,69.24,0.62,LOW
2112-05-07,5.2,3.0,9.7,5,3,30,83,0,129.0,9,69.24,42.07,0.6,HIGH
2112-05-08,4.4,2.0,1.0,8,7,0,74,5,102.0,3,42.07,45.48,0.88,HIGH
2112-05-09,10.0,4.5,7.2,6,1,0,110,3,45.0,9,45.48,64.82,0.17,MEDIUM
2112-05-10,7.2,2.9,8.6,7,6,45,16,4,70.0,9,64.82,61.59,0.86,HIGH
2112-05-11,7.3,3.4,7.9,4,1,30,77,5,41.0,9,61.59,52.18,0.25,MEDIUM
2112-05-12,5.8,1.2,1.8,2,0,0,13,2,87.0,9,52.18,58.23,0.0,MEDIUM
2112-05-13,8.3,6.5,4.4,7,4,15,75,5,113.0,1,58.23,45.47,0.57,HIGH
2112-05-14,6.2,3.7,2.7,6,2,0,100,3,87.0,10,45.47,57.61,0.33,MEDIUM
2112-05-15,4.0,3.7,1.9,3,1,45,36,2,118.0,8,57.61,56.09,0.33,HIGH
2112-05-16,6.1,4.7,6.9,5,4,15,37,0,9.0,3,56.09,46.57,0.8,HIGH
2112-05-17,6.6,4.7,4.9,4,3,90,35,4,13.0,3,46.57,57.29,0.75,HIGH
2112-05-18,6.7,5.5,4.4,2,1,15,116,3,73.0,9,57.29,72.44,0.5,LOW
2112-05-19,6.7,3.2,1.5,1,0,0,21,4,58.0,6,72.44,62.23,0.0,LOW
2112-05-20,6.0,8.0,2.3,7,6,0,95,5,92.0,1,62.23,53.37,0.86,HIGH
2112-05-21,5.9,6.6,2.8,3,1,30,87,1,83.0,9,53.37,71.03,0.33,MEDIUM
2112-05-22,6.6,6.8,4.1,2,1,45,10,3,41.0,1,71.03,57.15,0.5,HIGH
2112-05-23,4.5,5.1,10.3,4,1,30,101,4,29.0,9,57.15,37.63,0.25,HIGH
2112-05-24,4.1,8.1,1.2,8,5,0,36,3,57.0,6,37.63,67.05,0.62,HIGH
2112-05-25,7.1,7.0,8.9,2,0,45,21,5,31.0,10,67.05,55.5,0.0,HIGH
2112-05-26,7.2,6.4,6.3,7,3,90,71,5,82.0,5,55.5,56.95,0.43,MEDIUM
2112-05-27,8.3,8.0,2.9,6,4,0,37,0,38.0,4,56.95,66.77,0.67,MEDIUM
2112-05-28,6.6,2.7,7.4,4,2,0,74,4,115.0,6,66.77,40.45,0.5,MEDIUM
2112-05-29,5.2,6.4,1.0,7,3,30,55,4,127.0,7,40.45,66.4,0.43,MEDIUM
2112-05-30,4.1,4.7,1.0,1,0,30,73,5,67.0,2,66.4,40.1,0.0,HIGH
2112-05-31,5.7,4.5,2.0,9,3,0,111,2,4.0,9,40.1,70.04,0.33,MEDIUM
2112-06-01,7.6,7.6,5.1,9,4,0,102,3,35.0,4,70.04,63.73,0.44,MEDIUM
2112-06-02,9.2,8.7,5.8,9,8,45,85,1,0.0,2,63.73,78.27,0.89,HIGH
2112-06-03,7.1,8.5,4.5,7,2,60,21,3,29.0,3,78.27,55.1,0.29,HIGH
2112-06-04,5.2,6.0,5.6,2,1,0,76,3,69.0,4,55.1,41.3,0.5,MEDIUM
2112-06-05,5.7,5.4,2.5,6,4,90,103,3,67.0,5,41.3,57.27,0.67,MEDIUM
2112-06-06,5.7,8.5,12.0,5,2,30,50,0,109.0,9,57.27,41.57,0.4,HIGH
2112-06-07,6.4,4.0,4.5,9,8,45,29,5,101.0,4,41.57,58.58,0.89,MEDIUM
2112-06-08,8.7,9.4,1.0,1,0,15,90,1,136.0,3,58.58,65.37,0.0,HIGH
2112-06-09,8.8,5.2,6.9,6,4,15,95,0,2.0,4,65.37,56.46,0.67,MEDIUM
2112-06-10,6.7,5.9,3.4,5,1,0,31,4,35.0,9,56.46,68.41,0.2,LOW
2112-06-11,7.3,4.9,2.7,3,1,30,114,4,64.0,6,68.41,64.83,0.33,LOW
2112-06-12,5.8,6.1,5.7,7,4,0,87,0,52.0,6,64.83,57.79,0.57,MEDIUM
2112-06-13,4.4,4.2,6.7,2,1,45,109,1,71.0,9,57.79,47.18,0.5,HIGH
2112-06-14,9.7,5.3,4.9,9,4,30,96,5,58.0,3,47.18,67.1,0.44,HIGH
2112-06-15,4.0,6.3,6.6,5,4,30,107,2,39.0,2,67.1,37.19,0.8,HIGH
2112-06-16,4.2,5.8,3.5,9,3,15,35,5,44.0,5,37.19,35.42,0.33,HIGH
2112-06-17,9.7,1.0,8.5,3,2,90,99,1,67.0,5,35.42,46.84,0.67,HIGH
2112-06-18,7.0,10.9,6.2,8,2,15,97,5,44.0,9,46.84,76.96,0.25,MEDIUM
2112-06-19,5.3,9.2,1.9,8,7,30,87,3,27.0,1,76.96,57.48,0.88,HIGH
2112-06-20,8.0,3.7,6.8,1,0,30,28,0,72.0,2,57.48,36.21,0.0,HIGH
2112-06-21,8.2,4.8,4.9,4,2,0,30,4,42.0,10,36.21,72.21,0.5,LOW
2112-06-22,5.0,5.7,2.7,4,3,0,12,4,62.0,1,72.21,47.04,0.75,HIGH
2112-06-23,6.2,7.3,1.6,9,3,0,95,1,32.0,9,47.04,75.28,0.33,MEDIUM
2112-06-24,8.3,6.9,1.0,3,1,0,24,1,62.0,2,75.28,67.69,0.33,HIGH
2112-06-25,5.8,3.8,8.6,8,4,60,56,0,0.0,1,67.69,19.54,0.5,HIGH
2112-06-26,7.4,10.7,6.1,7,5,0,32,2,110.0,10,19.54,78.28,0.71,MEDIUM
2112-06-27,9.1,5.2,4.6,9,3,15,102,3,63.0,7,78.28,67.35,0.33,LOW
2112-06-28,4.0,9.6,9.4,4,1,15,19,5,57.0,3,67.35,29.92,0.25,HIGH
2112-06-29,6.5,4.8,11.1,7,6,90,70,4,102.0,7,29.92,46.03,0.86,HIGH
2112-06-30,7.4,8.1,7.4,2,0,45,40,2,20.0,10,46.03,60.12,0.0,MEDIUM
2112-07-01,4.3,6.8,6.2,9,6,30,84,2,70.0,3,60.12,35.66,0.67,HIGH
2112-07-02,6.2,4.3,5.8,1,0,0,81,3,29.0,1,35.66,29.91,0.0,HIGH
2112-07-03,8.6,7.2,7.8,1,0,15,92,3,88.0,2,29.91,46.93,0.0,HIGH
2112-07-04,5.9,6.4,5.2,5,2,0,17,3,35.0,7,46.93,53.01,0.4,MEDIUM
2112-07-05,4.8,7.8,1.0,5,2,30,16,1,10.0,3,53.01,56.99,0.4,HIGH
2112-07-06,8.7,4.4,4.0,2,1,15,107,4,118.0,2,56.99,58.39,0.5,HIGH
2112-07-07,7.7,5.8,3.9,2,0,0,110,4,98.0,7,58.39,64.69,0.0,LOW
2112-07-08,6.9,7.6,3.4,5,2,90,69,3,8.0,2,64.69,64.43,0.4,HIGH
2112-07-09,6.9,2.3,6.4,7,3,30,96,3,94.0,3,64.43,42.14,0.43,HIGH
2112-07-10,8.5,3.7,1.0,5,3,90,41,4,28.0,10,42.14,86.33,0.6,LOW
2112-07-11,7.4,6.1,1.0,5,1,60,84,4,86.0,2,86.33,49.86,0.2,HIGH
2112-07-12,8.0,6.4,5.4,2,1,45,12,2,38.0,5,49.86,64.14,0.5,MEDIUM
2112-07-13,6.0,5.8,5.3,6,3,0,82,2,58.0,3,64.14,44.85,0.5,HIGH
2112-07-14,4.1,7.6,5.2,5,4,45,27,2,93.0,4,44.85,49.89,0.8,HIGH
2112-07-15,7.9,5.8,3.9,6,5,30,26,3,29.0,1,49.89,56.98,0.83,HIGH
2112-07-16,8.7,8.0,5.8,5,3,0,45,1,33.0,1,56.98,54.02,0.6,HIGH
2112-07-17,6.7,6.6,4.0,8,4,30,66,4,0.0,2,54.02,56.6,0.5,HIGH
2112-07-18,8.3,3.8,6.8,1,0,0,108,3,89.0,6,56.6,39.32,0.0,MEDIUM
2112-07-19,6.5,6.3,1.0,9,3,30,82,2,31.0,4,39.32,66.64,0.33,MEDIUM
2112-07-20,6.9,5.8,5.0,5,1,0,40,1,38.0,6,66.64,54.04,0.2,LOW
2112-07-21,9.6,4.7,5.4,1,0,45,21,3,20.0,3,54.04,50.11,0.0,HIGH
2112-07-22,6.6,3.0,1.0,8,3,30,67,3,90.0,2,50.11,54.86,0.38,HIGH
2112-07-23,6.5,3.6,1.0,6,3,60,23,2,3.0,9,54.86,80.83,0.5,MEDIUM
2112-07-24,4.2,4.3,4.8,4,2,0,78,3,17.0,9,80.83,55.5,0.5,HIGH
2112-07-25,8.0,8.1,1.9,2,1,0,38,4,55.0,8,55.5,81.66,0.5,LOW
2112-07-26,5.9,5.4,2.8,8,2,30,61,4,0.0,1,81.66,43.82,0.25,HIGH
2112-07-27,7.2,8.4,6.5,6,2,60,78,2,0.0,2,43.82,53.65,0.33,HIGH
2112-07-28,6.5,4.0,5.9,5,4,0,48,2,97.0,3,53.65,28.68,0.8,HIGH
2112-07-29,6.3,4.6,7.2,6,5,15,18,2,0.0,7,28.68,59.5,0.83,MEDIUM
2112-07-30,6.8,4.9,10.8,3,1,0,94,2,146.0,2,59.5,19.32,0.33,HIGH
2112-07-31,6.9,5.4,6.2,3,2,0,11,0,92.0,9,19.32,58.71,0.67,MEDIUM
2112-08-01,8.8,6.5,8.9,3,1,60,87,0,19.0,4,58.71,54.38,0.33,HIGH
2112-08-02,9.3,7.3,3.5,2,1,30,36,2,79.0,6,54.38,75.83,0.5,LOW
2112-08-03,8.0,8.5,1.0,3,0,30,15,0,163.0,10,75.83,87.2,0.0,LOW
2112-08-04,8.9,1.6,1.1,5,1,60,67,5,52.0,2,87.2,55.79,0.2,HIGH
2112-08-05,8.3,10.0,1.0,7,6,15,82,5,35.0,2,55.79,75.21,0.86,HIGH
2112-08-06,7.7,3.9,6.8,5,2,0,28,3,125.0,3,75.21,37.07,0.4,HIGH
2112-08-07,9.2,6.2,10.9,5,2,60,13,4,27.0,4,37.07,45.0,0.4,HIGH
2112-08-08,5.0,7.9,3.3,1,0,0,50,3,118.0,3,45.0,50.53,0.0,HIGH
2112-08-09,6.0,7.3,1.0,2,1,45,114,1,64.0,9,50.53,82.46,0.5,MEDIUM
2112-08-10,5.8,8.2,4.9,7,4,30,94,4,51.0,2,82.46,60.4,0.57,HIGH
2112-08-11,6.5,8.0,4.3,8,4,45,99,0,40.0,10,60.4,75.42,0.5,LOW
2112-08-12,8.0,6.8,2.1,4,2,60,119,5,43.0,1,75.42,61.7,0.5,HIGH
2112-08-13,5.3,7.5,7.1,2,0,30,42,3,0.0,7,61.7,52.06,0.0,MEDIUM
2112-08-14,7.8,3.5,3.4,6,2,0,82,3,79.0,10,52.06,63.4,0.33,LOW
2112-08-15,6.1,4.6,5.6,6,3,45,87,2,94.0,6,63.4,41.53,0.5,MEDIUM
2112-08-16,6.5,4.1,6.1,1,0,15,23,3,75.0,7,41.53,39.61,0.0,MEDIUM
2112-08-17,7.3,1.3,5.1,5,4,0,79,4,62.0,5,39.61,51.57,0.8,MEDIUM
2112-08-18,9.5,4.1,4.1,6,5,0,57,1,93.0,6,51.57,65.83,0.83,LOW
2112-08-19,5.9,3.9,4.9,4,2,0,57,1,82.0,2,65.83,41.19,0.5,HIGH
2112-08-20,6.9,4.1,2.9,4,2,15,26,0,43.0,10,41.19,73.51,0.5,LOW
2112-08-21,5.4,7.3,5.4,3,1,30,63,0,39.0,4,73.51,48.05,0.33,MEDIUM
2112-08-22,5.9,4.5,6.1,5,4,0,108,1,56.0,6,48.05,49.95,0.8,MEDIUM
2112-08-23,5.4,7.7,1.7,9,3,30,106,2,123.0,7,49.95,67.5,0.33,MEDIUM
2112-08-24,7.4,2.9,2.7,2,1,0,74,4,110.0,2,67.5,53.43,0.5,HIGH
2112-08-25,7.6,4.7,4.3,9,6,0,115,0,25.0,4,53.43,59.78,0.67,MEDIUM
2112-08-26,8.0,5.2,3.4,4,3,15,117,5,88.0,6,59.78,68.0,0.75,LOW
2112-08-27,5.9,8.4,2.4,5,2,30,76,1,76.0,8,68.0,74.34,0.4,MEDIUM
2112-08-28,7.8,6.1,5.1,1,0,0,24,2,27.0,10,74.34,69.73,0.0,LOW
2112-08-29,7.2,6.6,6.3,8,5,0,109,3,105.0,8,69.73,72.69,0.62,MEDIUM
2112-08-30,6.9,3.8,1.0,5,2,0,20,5,76.0,4,72.69,63.77,0.4,MEDIUM
2112-08-31,5.1,7.7,5.6,1,0,30,22,1,73.0,4,63.77,45.9,0.0,MEDIUM
2112-09-01,7.2,5.9,7.5,7,4,0,104,0,0.0,2,45.9,39.23,0.57,HIGH
2112-09-02,7.3,2.5,1.7,7,3,15,14,1,5.0,5,39.23,66.8,0.43,MEDIUM
2112-09-03,7.2,7.4,8.1,9,5,0,19,5,57.0,9,66.8,65.52,0.56,HIGH
2112-09-04,7.6,6.6,6.5,4,1,0,108,0,88.0,7,65.52,55.34,0.25,MEDIUM
2112-09-05,8.0,5.3,2.3,5,2,15,81,3,36.0,8,55.34,87.24,0.4,LOW
2112-09-06,5.4,5.3,2.1,1,0,30,25,1,81.0,2,87.24,42.46,0.0,HIGH
2112-09-07,6.7,3.9,5.0,2,1,0,113,1,53.0,10,42.46,65.9,0.5,LOW
2112-09-08,7.8,8.3,3.7,7,5,15,86,0,6.0,1,65.9,62.54,0.71,HIGH
2112-09-09,6.6,7.5,3.2,9,6,0,39,3,37.0,6,62.54,72.62,0.67,LOW
2112-09-10,8.4,3.9,10.2,6,3,0,106,1,4.0,6,72.62,40.97,0.5,HIGH
2112-09-11,7.1,6.1,7.5,2,1,30,53,3,44.0,1,40.97,40.09,0.5,HIGH
2112-09-12,4.1,4.6,3.4,9,5,30,56,5,70.0,9,40.09,52.96,0.56,HIGH
2112-09-13,8.3,3.4,5.8,8,7,15,82,0,97.0,2,52.96,50.89,0.88,HIGH
2112-09-14,6.8,9.1,5.2,3,1,60,18,4,37.0,8,50.89,70.49,0.33,LOW
2112-09-15,4.3,5.3,6.8,2,1,45,92,1,37.0,7,70.49,47.22,0.5,HIGH
2112-09-16,6.6,4.3,4.5,5,3,60,13,5,84.0,1,47.22,36.2,0.6,HIGH
2112-09-17,5.1,3.6,8.6,8,3,60,28,5,62.0,9,36.2,48.18,0.38,HIGH
2112-09-18,8.1,5.5,9.1,4,2,90,27,0,51.0,1,48.18,46.81,0.5,HIGH
2112-09-19,6.9,1.8,4.9,6,4,0,48,0,45.0,6,46.81,51.53,0.67,LOW
2112-09-20,5.6,5.7,6.2,7,2,0,66,3,73.0,9,51.53,60.9,0.29,MEDIUM
2112-09-21,8.2,8.4,6.9,8,6,45,30,0,99.0,3,60.9,64.65,0.75,HIGH
2112-09-22,7.7,7.9,4.9,4,1,0,15,5,52.0,9,64.65,70.94,0.25,LOW
2112-09-23,6.6,7.0,4.4,8,5,45,77,2,49.0,1,70.94,48.28,0.62,HIGH
2112-09-24,5.1,10.8,6.3,3,1,0,69,3,20.0,3,48.28,46.96,0.33,HIGH
2112-09-25,5.7,6.5,5.5,6,4,0,54,2,87.0,5,46.96,39.57,0.67,MEDIUM
2112-09-26,5.7,4.2,8.8,5,1,0,28,4,101.0,3,39.57,22.41,0.2,HIGH
2112-09-27,8.1,7.7,5.9,5,1,0,52,2,29.0,1,22.41,30.06,0.2,HIGH
2112-09-28,4.5,6.3,9.6,8,2,15,89,5,51.0,5,30.06,25.74,0.25,HIGH
2112-09-29,6.9,6.1,2.1,4,3,30,22,1,23.0,3,25.74,63.35,0.75,HIGH
2112-09-30,6.6,6.6,3.8,3,2,90,66,4,140.0,1,63.35,54.11,0.67,HIGH
2112-10-01,8.6,5.2,3.6,3,2,0,36,5,26.0,10,54.11,87.56,0.67,LOW
2112-10-02,7.3,9.7,4.4,2,1,0,25,4,39.0,2,87.56,60.45,0.5,HIGH
2112-10-03,7.8,2.7,4.1,3,2,90,41,2,77.0,3,60.45,59.92,0.67,HIGH
2112-10-04,6.2,7.6,1.0,1,0,45,90,1,0.0,1,59.92,47.8,0.0,HIGH
2112-10-05,5.2,6.3,8.1,3,0,60,68,3,32.0,4,47.8,36.47,0.0,HIGH
2112-10-06,6.5,6.9,5.0,4,3,15,16,4,4.0,4,36.47,63.38,0.75,MEDIUM
2112-10-07,8.2,5.2,4.5,8,7,30,108,1,22.0,2,63.38,71.2,0.88,HIGH
2112-10-08,8.2,9.0,4.8,1,0,0,16,3,119.0,3,71.2,47.63,0.0,HIGH
2112-10-09,6.4,7.8,5.0,9,4,30,46,2,22.0,6,47.63,62.39,0.44,MEDIUM
2112-10-10,5.7,4.5,4.1,2,1,60,65,0,25.0,5,62.39,55.38,0.5,MEDIUM
2112-10-11,5.4,8.2,1.0,6,3,90,37,2,115.0,2,55.38,55.66,0.5,HIGH
2112-10-12,6.8,6.6,5.9,4,3,30,61,1,69.0,1,55.66,46.22,0.75,HIGH
2112-10-13,7.2,4.8,5.3,5,3,60,113,4,15.0,4,46.22,57.18,0.6,MEDIUM
2112-10-14,9.2,2.6,5.7,2,1,30,21,2,37.0,10,57.18,72.07,0.5,LOW
2112-10-15,7.2,7.5,2.4,1,0,15,98,0,84.0,2,72.07,46.76,0.0,HIGH
2112-10-16,7.9,4.6,5.9,5,4,15,59,2,0.0,9,46.76,72.31,0.8,LOW
2112-10-17,5.8,7.1,1.0,4,1,90,36,5,85.0,8,72.31,81.13,0.25,MEDIUM
2112-10-18,7.1,8.9,10.5,6,3,90,62,3,53.0,7,81.13,49.63,0.5,HIGH
2112-10-19,7.2,4.4,7.1,1,0,0,17,4,54.0,7,49.63,47.05,0.0,MEDIUM
2112-10-20,6.8,8.7,3.2,7,5,30,101,3,113.0,8,47.05,77.21,0.71,LOW
2112-10-21,7.0,3.7,10.8,2,1,15,72,5,25.0,2,77.21,26.54,0.5,HIGH
2112-10-22,7.2,9.0,4.4,1,0,45,91,3,113.0,9,26.54,68.62,0.0,LOW
2112-10-23,7.7,9.6,1.0,5,2,60,104,1,107.0,1,68.62,68.62,0.4,HIGH
2112-10-24,8.8,7.8,1.0,3,1,0,92,0,134.0,8,68.62,83.4,0.33,LOW
2112-10-25,4.0,6.9,2.0,8,2,90,33,4,54.0,10,83.4,74.95,0.25,HIGH
2112-10-26,8.7,7.8,7.1,8,7,45,19,2,67.0,2,74.95,58.43,0.88,HIGH
2112-10-27,4.4,5.3,5.6,4,3,60,36,5,0.0,8,58.43,69.65,0.75,HIGH
2112-10-28,7.5,3.3,8.6,6,5,0,119,2,23.0,7,69.65,57.58,0.83,HIGH
2112-10-29,10.0,4.5,8.3,1,0,0,119,3,51.0,10,57.58,66.27,0.0,HIGH
2112-10-30,6.9,10.6,9.0,1,0,0,15,1,66.0,1,66.27,40.99,0.0,HIGH
2112-10-31,7.3,3.7,3.4,2,1,15,114,0,91.0,1,40.99,53.07,0.5,HIGH
2112-11-01,6.5,7.9,4.6,3,1,30,44,4,106.0,10,53.07,73.8,0.33,LOW
2112-11-02,8.0,5.8,2.5,8,5,15,110,2,69.0,1,73.8,60.26,0.62,HIGH
2112-11-03,7.5,5.3,6.8,9,3,15,83,2,54.0,10,60.26,59.3,0.33,MEDIUM
2112-11-04,6.0,9.4,1.6,8,5,0,59,0,26.0,9,59.3,82.41,0.62,MEDIUM
2112-11-05,6.8,6.2,6.4,2,1,30,61,2,134.0,9,82.41,53.86,0.5,MEDIUM
2112-11-06,5.3,7.9,2.5,5,3,90,69,2,26.0,6,53.86,72.98,0.6,MEDIUM
2112-11-07,6.8,10.8,6.0,7,3,45,69,1,66.0,5,72.98,68.74,0.43,MEDIUM
2112-11-08,6.4,5.6,1.0,6,1,0,63,0,50.0,6,68.74,64.34,0.17,MEDIUM
2112-11-09,7.2,6.9,4.1,4,1,30,87,2,51.0,1,64.34,50.19,0.25,HIGH
2112-11-10,5.9,7.4,2.0,2,0,0,35,5,58.0,9,50.19,67.75,0.0,MEDIUM
2112-11-11,6.7,5.4,2.6,7,5,0,78,0,36.0,5,67.75,58.56,0.71,MEDIUM
2112-11-12,7.0,7.0,4.9,7,3,30,81,2,15.0,2,58.56,53.12,0.43,HIGH
2112-11-13,7.1,8.3,1.0,2,1,45,93,5,5.0,8,53.12,80.99,0.5,LOW
2112-11-14,7.4,7.6,1.8,3,2,60,19,0,43.0,2,80.99,75.12,0.67,HIGH
2112-11-15,6.7,6.2,3.1,7,2,15,36,5,120.0,5,75.12,55.14,0.29,MEDIUM
2112-11-16,5.8,0.2,6.7,7,5,15,88,0,167.0,6,55.14,30.32,0.71,MEDIUM
2112-11-17,7.1,3.1,3.3,1,0,0,115,4,0.0,7,30.32,50.27,0.0,LOW
2112-11-18,6.7,9.7,4.3,8,4,0,21,0,101.0,9,50.27,77.71,0.5,LOW
2112-11-19,8.5,4.1,2.9,2,1,0,103,0,51.0,4,77.71,62.24,0.5,MEDIUM
2112-11-20,8.7,8.3,3.3,5,3,15,64,4,0.0,6,62.24,83.19,0.6,LOW
